area_title,total_businesses,total_employees,industry_code,industry_title,size_title,disclosure_warning,businesses,total_qtrly_wages,employees,avg_annual_wage
US,10128767,145906375,321,Wood product manufacturing,100 to 249 employees per establishment,FALSE,771,1517992797,116988,51902.51
US,10128767,145906375,321,Wood product manufacturing,250 to 499 employees per establishment,FALSE,155,674742350,51484,52423.12
US,10128767,145906375,321,Wood product manufacturing,500 to 999 employees per establishment,FALSE,26,209404577,16543,50631.77
US,10128767,145906375,321,Wood product manufacturing,1000 or more employees per establishment,FALSE,5,139012607,9085,61203.08
US,10128767,145906375,322,Paper manufacturing,Fewer than 5 employees per establishment,FALSE,1412,58436722,2432,96099.86
US,10128767,145906375,322,Paper manufacturing,5 to 9 employees per establishment,FALSE,490,54985727,3296,66723.5
US,10128767,145906375,322,Paper manufacturing,10 to 19 employees per establishment,FALSE,569,119397939,8055,59288.89
US,10128767,145906375,322,Paper manufacturing,20 to 49 employees per establishment,FALSE,985,481751951,32472,59343.67
US,10128767,145906375,322,Paper manufacturing,50 to 99 employees per establishment,FALSE,809,929882411,59409,62608.86
US,10128767,145906375,322,Paper manufacturing,100 to 249 employees per establishment,FALSE,827,2083184470,122399,68078.29
US,10128767,145906375,322,Paper manufacturing,250 to 499 employees per establishment,FALSE,202,1373798733,69621,78929.76
US,10128767,145906375,322,Paper manufacturing,500 to 999 employees per establishment,FALSE,80,1221851079,54124,90299.58
US,10128767,145906375,322,Paper manufacturing,1000 or more employees per establishment,FALSE,11,334479390,13285,100708.89
US,10128767,145906375,323,Printing and related support activities,Fewer than 5 employees per establishment,TRUE,15235,,,
US,10128767,145906375,323,Printing and related support activities,5 to 9 employees per establishment,FALSE,5229,325900959,34253,38058.09
US,10128767,145906375,323,Printing and related support activities,10 to 19 employees per establishment,FALSE,3364,492851737,45390,43432.63
US,10128767,145906375,323,Printing and related support activities,20 to 49 employees per establishment,FALSE,2566,969390270,78927,49128.66
US,10128767,145906375,323,Printing and related support activities,50 to 99 employees per establishment,FALSE,988,917787716,69258,53007.14
US,10128767,145906375,323,Printing and related support activities,100 to 249 employees per establishment,FALSE,609,1252150626,89849,55744.67
US,10128767,145906375,323,Printing and related support activities,250 to 499 employees per establishment,FALSE,143,696434338,48464,57480.55
US,10128767,145906375,323,Printing and related support activities,500 to 999 employees per establishment,FALSE,40,341406881,26195,52133.14
US,10128767,145906375,323,Printing and related support activities,1000 or more employees per establishment,TRUE,3,,,
US,10128767,145906375,324,Petroleum and coal products manufacturing,Fewer than 5 employees per establishment,FALSE,913,46001291,1593,115508.58
US,10128767,145906375,324,Petroleum and coal products manufacturing,5 to 9 employees per establishment,FALSE,416,56779111,2676,84871.62
US,10128767,145906375,324,Petroleum and coal products manufacturing,10 to 19 employees per establishment,FALSE,309,96125204,4096,93879.91
US,10128767,145906375,324,Petroleum and coal products manufacturing,20 to 49 employees per establishment,FALSE,298,213896010,8950,95592.42
US,10128767,145906375,324,Petroleum and coal products manufacturing,50 to 99 employees per establishment,FALSE,147,247389728,10281,96254.35
US,10128767,145906375,324,Petroleum and coal products manufacturing,100 to 249 employees per establishment,FALSE,131,551468123,20164,109398.38
US,10128767,145906375,324,Petroleum and coal products manufacturing,250 to 499 employees per establishment,FALSE,63,945199220,22231,170066.13
US,10128767,145906375,324,Petroleum and coal products manufacturing,500 to 999 employees per establishment,FALSE,33,1069787037,23116,185116.29
US,10128767,145906375,324,Petroleum and coal products manufacturing,1000 or more employees per establishment,FALSE,13,756252418,17783,170110.01
US,10128767,145906375,325,Chemical manufacturing,Fewer than 5 employees per establishment,FALSE,7772,374736277,13425,111656.04
US,10128767,145906375,325,Chemical manufacturing,5 to 9 employees per establishment,FALSE,2643,366694379,17681,82959.4
US,10128767,145906375,325,Chemical manufacturing,10 to 19 employees per establishment,FALSE,2423,775689643,33492,92641.78
US,10128767,145906375,325,Chemical manufacturing,20 to 49 employees per establishment,FALSE,2868,1850887235,91078,81288.3
US,10128767,145906375,325,Chemical manufacturing,50 to 99 employees per establishment,FALSE,1605,2445231817,112470,86964.51
US,10128767,145906375,325,Chemical manufacturing,100 to 249 employees per establishment,FALSE,1191,4323054564,182617,94691.17
US,10128767,145906375,325,Chemical manufacturing,250 to 499 employees per establishment,FALSE,391,3763306571,134504,111916.85
US,10128767,145906375,325,Chemical manufacturing,500 to 999 employees per establishment,FALSE,164,3565522632,112248,127059.13
US,10128767,145906375,325,Chemical manufacturing,1000 or more employees per establishment,FALSE,73,8291054984,146432,226482.05
US,10128767,145906375,326,Plastics and rubber products manufacturing,Fewer than 5 employees per establishment,FALSE,3891,125452983,6905,72670.2
US,10128767,145906375,326,Plastics and rubber products manufacturing,5 to 9 employees per establishment,FALSE,1496,129605133,10141,51119.56
US,10128767,145906375,326,Plastics and rubber products manufacturing,10 to 19 employees per establishment,FALSE,1712,288286651,23825,48400.02
US,10128767,145906375,326,Plastics and rubber products manufacturing,20 to 49 employees per establishment,FALSE,2425,982803971,78453,50108.97
US,10128767,145906375,326,Plastics and rubber products manufacturing,50 to 99 employees per establishment,FALSE,1714,1587513278,120578,52663.3
US,10128767,145906375,326,Plastics and rubber products manufacturing,100 to 249 employees per establishment,FALSE,1439,2927770871,217624,53813.46
US,10128767,145906375,326,Plastics and rubber products manufacturing,250 to 499 employees per establishment,FALSE,407,1938155750,136645,56735.5
US,10128767,145906375,326,Plastics and rubber products manufacturing,500 to 999 employees per establishment,FALSE,102,1018605790,68087,59841.13
US,10128767,145906375,326,Plastics and rubber products manufacturing,1000 or more employees per establishment,FALSE,42,1157547890,70134,66018.9
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,Fewer than 5 employees per establishment,FALSE,5742,125683980,10458,48073.43
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,5 to 9 employees per establishment,FALSE,3029,229583654,20391,45037.01
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,10 to 19 employees per establishment,FALSE,3230,540935365,44003,49172.96
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,20 to 49 employees per establishment,FALSE,2765,1153231166,84111,54843.3
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,50 to 99 employees per establishment,FALSE,1010,1027411769,69740,58927.84
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,100 to 249 employees per establishment,FALSE,630,1500927822,92816,64684.01
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,250 to 499 employees per establishment,FALSE,158,866016163,51483,67285.17
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,500 to 999 employees per establishment,FALSE,41,491073419,27523,71370.03
US,10128767,145906375,327,Nonmetallic mineral product manufacturing,1000 or more employees per establishment,FALSE,6,150321282,8671,69347.05
US,10128767,145906375,331,Primary metal manufacturing,Fewer than 5 employees per establishment,FALSE,1654,53272751,2681,79472.03
US,10128767,145906375,331,Primary metal manufacturing,5 to 9 employees per establishment,FALSE,596,58387287,4006,58299.84
US,10128767,145906375,331,Primary metal manufacturing,10 to 19 employees per establishment,FALSE,668,128005255,9343,54800.68
US,10128767,145906375,331,Primary metal manufacturing,20 to 49 employees per establishment,FALSE,892,410717119,28709,57224.19
US,10128767,145906375,331,Primary metal manufacturing,50 to 99 employees per establishment,FALSE,640,721686569,45995,62762.18
US,10128767,145906375,331,Primary metal manufacturing,100 to 249 employees per establishment,FALSE,635,1576343840,97608,64598.96
US,10128767,145906375,331,Primary metal manufacturing,250 to 499 employees per establishment,FALSE,242,1592135897,85495,74490.54
US,10128767,145906375,331,Primary metal manufacturing,500 to 999 employees per establishment,FALSE,88,1402146954,63037,88972.48
US,10128767,145906375,331,Primary metal manufacturing,1000 or more employees per establishment,FALSE,30,1280459543,52141,98230.53
US,10128767,145906375,332,Fabricated metal product manufacturing,Fewer than 5 employees per establishment,FALSE,21615,491132370,40552,48445.1
US,10128767,145906375,332,Fabricated metal product manufacturing,5 to 9 employees per establishment,FALSE,10440,816634498,70176,46548.02
US,10128767,145906375,332,Fabricated metal product manufacturing,10 to 19 employees per establishment,FALSE,9788,1683831437,134727,49992.27
US,10128767,145906375,332,Fabricated metal product manufacturing,20 to 49 employees per establishment,FALSE,9547,4001726998,296663,53956.48
US,10128767,145906375,332,Fabricated metal product manufacturing,50 to 99 employees per establishment,FALSE,4067,4058027084,281044,57756.4
US,10128767,145906375,332,Fabricated metal product manufacturing,100 to 249 employees per establishment,FALSE,2408,5434037683,358021,60711.89
US,10128767,145906375,332,Fabricated metal product manufacturing,250 to 499 employees per establishment,FALSE,519,2827762348,172913,65414.56
US,10128767,145906375,332,Fabricated metal product manufacturing,500 to 999 employees per establishment,FALSE,122,1354003873,79280,68314.74
US,10128767,145906375,332,Fabricated metal product manufacturing,1000 or more employees per establishment,FALSE,28,1080712621,52005,83123.75
US,10128767,145906375,333,Machinery manufacturing,Fewer than 5 employees per establishment,FALSE,12071,372508087,20470,72791.03
US,10128767,145906375,333,Machinery manufacturing,5 to 9 employees per establishment,FALSE,4563,444145057,30979,57347.27
US,10128767,145906375,333,Machinery manufacturing,10 to 19 employees per establishment,FALSE,4483,942680780,62417,60411.47
US,10128767,145906375,333,Machinery manufacturing,20 to 49 employees per establishment,FALSE,4901,2481398988,152801,64957.81
US,10128767,145906375,333,Machinery manufacturing,50 to 99 employees per establishment,FALSE,2350,2855411691,165135,69165.65
US,10128767,145906375,333,Machinery manufacturing,100 to 249 employees per establishment,FALSE,1626,4515043309,246461,73278.02
US,10128767,145906375,333,Machinery manufacturing,250 to 499 employees per establishment,FALSE,511,3406005069,173073,78718.35
US,10128767,145906375,333,Machinery manufacturing,500 to 999 employees per establishment,FALSE,194,2720336101,130539,83357.25
US,10128767,145906375,333,Machinery manufacturing,1000 or more employees per establishment,FALSE,79,4162086864,146359,113750.08
US,10128767,145906375,334,Computer and electronic product manufacturing,Fewer than 5 employees per establishment,FALSE,9429,382875583,14317,106973.39
US,10128767,145906375,334,Computer and electronic product manufacturing,5 to 9 employees per establishment,FALSE,2548,372850871,16915,88168.73
US,10128767,145906375,334,Computer and electronic product manufacturing,10 to 19 employees per establishment,FALSE,2423,711124554,33532,84830.21
US,10128767,145906375,334,Computer and electronic product manufacturing,20 to 49 employees per establishment,FALSE,2668,1763503853,84425,83553.63
US,10128767,145906375,334,Computer and electronic product manufacturing,50 to 99 employees per establishment,FALSE,1506,2380915642,106590,89348.84
US,10128767,145906375,334,Computer and electronic product manufacturing,100 to 249 employees per establishment,FALSE,1180,4563531747,183161,99661.83
US,10128767,145906375,334,Computer and electronic product manufacturing,250 to 499 employees per establishment,FALSE,450,5010951095,152980,131022.1
US,10128767,145906375,334,Computer and electronic product manufacturing,500 to 999 employees per establishment,FALSE,202,4446480266,135264,131490.43
US,10128767,145906375,334,Computer and electronic product manufacturing,1000 or more employees per establishment,FALSE,143,15098558971,338989,178159.69
US,10128767,145906375,335,Electrical equipment and appliance mfg.,Fewer than 5 employees per establishment,FALSE,3514,117739558,5578,84426.33
US,10128767,145906375,335,Electrical equipment and appliance mfg.,5 to 9 employees per establishment,FALSE,1051,114610751,7076,64791.49
US,10128767,145906375,335,Electrical equipment and appliance mfg.,10 to 19 employees per establishment,FALSE,1045,245186086,14481,67727.84
US,10128767,145906375,335,Electrical equipment and appliance mfg.,20 to 49 employees per establishment,FALSE,1153,622998502,36536,68206.54
US,10128767,145906375,335,Electrical equipment and appliance mfg.,50 to 99 employees per establishment,FALSE,653,765270634,46075,66437.43
US,10128767,145906375,335,Electrical equipment and appliance mfg.,100 to 249 employees per establishment,FALSE,534,1518814654,85486,71067.29
US,10128767,145906375,335,Electrical equipment and appliance mfg.,250 to 499 employees per establishment,FALSE,216,1375277794,73715,74626.42
US,10128767,145906375,335,Electrical equipment and appliance mfg.,500 to 999 employees per establishment,FALSE,72,942852259,49766,75783.35
US,10128767,145906375,335,Electrical equipment and appliance mfg.,1000 or more employees per establishment,FALSE,38,1505220305,83637,71988.25
US,10128767,145906375,336,Transportation equipment manufacturing,Fewer than 5 employees per establishment,FALSE,5565,179324844,9373,76528.26
US,10128767,145906375,336,Transportation equipment manufacturing,5 to 9 employees per establishment,FALSE,1803,177463871,12237,58007.37
US,10128767,145906375,336,Transportation equipment manufacturing,10 to 19 employees per establishment,FALSE,1690,329605962,23422,56290.78
US,10128767,145906375,336,Transportation equipment manufacturing,20 to 49 employees per establishment,FALSE,1979,968076149,63126,61342.14
US,10128767,145906375,336,Transportation equipment manufacturing,50 to 99 employees per establishment,FALSE,1302,1474549334,95088,62028.83
US,10128767,145906375,336,Transportation equipment manufacturing,100 to 249 employees per establishment,FALSE,1423,3509453832,228684,61385.3
US,10128767,145906375,336,Transportation equipment manufacturing,250 to 499 employees per establishment,FALSE,750,4241880332,260526,65127.94
US,10128767,145906375,336,Transportation equipment manufacturing,500 to 999 employees per establishment,FALSE,402,4849728761,272218,71262.43
US,10128767,145906375,336,Transportation equipment manufacturing,1000 or more employees per establishment,FALSE,257,20448951416,770521,106156.54
US,10128767,145906375,337,Furniture and related product manufacturing,Fewer than 5 employees per establishment,FALSE,8594,151841089,15524,39123.38
US,10128767,145906375,337,Furniture and related product manufacturing,5 to 9 employees per establishment,FALSE,3204,206202365,21070,39146.77
US,10128767,145906375,337,Furniture and related product manufacturing,10 to 19 employees per establishment,FALSE,2472,352355055,33601,41946.2
US,10128767,145906375,337,Furniture and related product manufacturing,20 to 49 employees per establishment,FALSE,1960,666633249,59982,44455.8
US,10128767,145906375,337,Furniture and related product manufacturing,50 to 99 employees per establishment,FALSE,736,610655221,51537,47395.79
US,10128767,145906375,337,Furniture and related product manufacturing,100 to 249 employees per establishment,FALSE,523,950937669,79534,47825.67
US,10128767,145906375,337,Furniture and related product manufacturing,250 to 499 employees per establishment,FALSE,160,587573825,53642,43814.73
US,10128767,145906375,337,Furniture and related product manufacturing,500 to 999 employees per establishment,FALSE,63,523813543,42716,49050.42
US,10128767,145906375,337,Furniture and related product manufacturing,1000 or more employees per establishment,FALSE,17,452949074,30158,60076.14
US,10128767,145906375,339,Miscellaneous manufacturing,Fewer than 5 employees per establishment,FALSE,19098,429841247,31676,54280.31
US,10128767,145906375,339,Miscellaneous manufacturing,5 to 9 employees per establishment,FALSE,5202,399348509,34002,46979.87
US,10128767,145906375,339,Miscellaneous manufacturing,10 to 19 employees per establishment,FALSE,3546,615986129,47930,51406.79
US,10128767,145906375,339,Miscellaneous manufacturing,20 to 49 employees per establishment,FALSE,2827,1304702158,85972,60703.82
US,10128767,145906375,339,Miscellaneous manufacturing,50 to 99 employees per establishment,FALSE,1057,1152185726,73508,62697.16
US,10128767,145906375,339,Miscellaneous manufacturing,100 to 249 employees per establishment,FALSE,762,2109279941,115655,72950.55
US,10128767,145906375,339,Miscellaneous manufacturing,250 to 499 employees per establishment,FALSE,268,1916543725,93293,82172.81
US,10128767,145906375,339,Miscellaneous manufacturing,500 to 999 employees per establishment,FALSE,94,1394730276,60994,91467.22
US,10128767,145906375,339,Miscellaneous manufacturing,1000 or more employees per establishment,FALSE,40,1790182968,67576,105965.08
US,10128767,145906375,423,"Merchant wholesalers, durable goods",Fewer than 5 employees per establishment,FALSE,178089,5983372050,277350,86293.45
US,10128767,145906375,423,"Merchant wholesalers, durable goods",5 to 9 employees per establishment,FALSE,47838,5557217690,316210,70297.88
US,10128767,145906375,423,"Merchant wholesalers, durable goods",10 to 19 employees per establishment,FALSE,36044,8857595621,487731,72643.34
US,10128767,145906375,423,"Merchant wholesalers, durable goods",20 to 49 employees per establishment,FALSE,25499,14900735464,763711,78043.88
US,10128767,145906375,423,"Merchant wholesalers, durable goods",50 to 99 employees per establishment,FALSE,7577,10775829220,514867,83717.38
US,10128767,145906375,423,"Merchant wholesalers, durable goods",100 to 249 employees per establishment,FALSE,3243,10645239947,469453,90703.29
US,10128767,145906375,423,"Merchant wholesalers, durable goods",250 to 499 employees per establishment,FALSE,531,4461161213,177464,100553.6
US,10128767,145906375,423,"Merchant wholesalers, durable goods",500 to 999 employees per establishment,FALSE,141,2541832226,90488,112360.66
US,10128767,145906375,423,"Merchant wholesalers, durable goods",1000 or more employees per establishment,FALSE,45,2249306099,72985,123274.42
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",Fewer than 5 employees per establishment,FALSE,102284,3378293376,156194,86515.5
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",5 to 9 employees per establishment,FALSE,24790,2964872948,163108,72709.44
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",10 to 19 employees per establishment,FALSE,18289,4336978755,246453,70390.36
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",20 to 49 employees per establishment,FALSE,13352,7553948906,402691,75034.76
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",50 to 99 employees per establishment,FALSE,4773,6402734812,327565,78185.74
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",100 to 249 employees per establishment,FALSE,2788,7973219897,419882,75956.71
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",250 to 499 employees per establishment,FALSE,733,5451920881,250130,87185.4
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",500 to 999 employees per establishment,FALSE,203,3088075589,135685,91036.61
US,10128767,145906375,424,"Merchant wholesalers, nondurable goods",1000 or more employees per establishment,FALSE,27,1170208204,38968,120118.89
US,10128767,145906375,425,Electronic markets and agents and brokers,Fewer than 5 employees per establishment,FALSE,124336,4373897850,160555,108969.23
US,10128767,145906375,425,Electronic markets and agents and brokers,5 to 9 employees per establishment,FALSE,13142,2157710687,84109,102614.97
US,10128767,145906375,425,Electronic markets and agents and brokers,10 to 19 employees per establishment,FALSE,6431,2159974397,84619,102103.92
US,10128767,145906375,425,Electronic markets and agents and brokers,20 to 49 employees per establishment,FALSE,3273,2567237822,95359,107687.66
US,10128767,145906375,425,Electronic markets and agents and brokers,50 to 99 employees per establishment,FALSE,608,1089162465,39844,109342.68
US,10128767,145906375,425,Electronic markets and agents and brokers,100 to 249 employees per establishment,FALSE,246,989642405,36402,108746.93
US,10128767,145906375,425,Electronic markets and agents and brokers,250 to 499 employees per establishment,FALSE,46,390413422,15860,98466.99
US,10128767,145906375,425,Electronic markets and agents and brokers,500 to 999 employees per establishment,FALSE,7,60123121,3951,60868.76
US,10128767,145906375,425,Electronic markets and agents and brokers,1000 or more employees per establishment,FALSE,4,250354884,4841,206862.12
US,10128767,145906375,441,Motor vehicle and parts dealers,Fewer than 5 employees per establishment,FALSE,45196,795081961,85554,37173.19
US,10128767,145906375,441,Motor vehicle and parts dealers,5 to 9 employees per establishment,FALSE,25299,1574873415,176200,35752.02
US,10128767,145906375,441,Motor vehicle and parts dealers,10 to 19 employees per establishment,FALSE,23820,2776424900,309385,35896.05
US,10128767,145906375,441,Motor vehicle and parts dealers,20 to 49 employees per establishment,FALSE,13073,4739557306,405542,46747.88
US,10128767,145906375,441,Motor vehicle and parts dealers,50 to 99 employees per establishment,FALSE,6669,6465827729,463950,55745.86
US,10128767,145906375,441,Motor vehicle and parts dealers,100 to 249 employees per establishment,FALSE,3206,6870167609,452862,60682.26
US,10128767,145906375,441,Motor vehicle and parts dealers,250 to 499 employees per establishment,FALSE,241,1221826275,76525,63865.75
US,10128767,145906375,441,Motor vehicle and parts dealers,500 to 999 employees per establishment,FALSE,32,304809159,20380,59824.18
US,10128767,145906375,441,Motor vehicle and parts dealers,1000 or more employees per establishment,FALSE,9,233173953,15864,58794.47
US,10128767,145906375,442,Furniture and home furnishings stores,Fewer than 5 employees per establishment,FALSE,24535,429224589,47370,36244.42
US,10128767,145906375,442,Furniture and home furnishings stores,5 to 9 employees per establishment,FALSE,9768,574677202,64450,35666.36
US,10128767,145906375,442,Furniture and home furnishings stores,10 to 19 employees per establishment,FALSE,7298,866105057,99746,34732.54
US,10128767,145906375,442,Furniture and home furnishings stores,20 to 49 employees per establishment,FALSE,4313,1148037526,130602,35161.41
US,10128767,145906375,442,Furniture and home furnishings stores,50 to 99 employees per establishment,FALSE,866,515553141,55482,37169.26
US,10128767,145906375,442,Furniture and home furnishings stores,100 to 249 employees per establishment,FALSE,242,422668685,35515,47604.97
US,10128767,145906375,442,Furniture and home furnishings stores,250 to 499 employees per establishment,FALSE,78,286770949,24911,46046.66
US,10128767,145906375,442,Furniture and home furnishings stores,500 to 999 employees per establishment,FALSE,12,86452513,6940,49828.54
US,10128767,145906375,442,Furniture and home furnishings stores,1000 or more employees per establishment,FALSE,5,65743411,7064,37225.54
US,10128767,145906375,443,Electronics and appliance stores,Fewer than 5 employees per establishment,FALSE,23985,447201997,47027,38037.62
US,10128767,145906375,443,Electronics and appliance stores,5 to 9 employees per establishment,FALSE,10168,726335721,68197,42602
US,10128767,145906375,443,Electronics and appliance stores,10 to 19 employees per establishment,FALSE,6206,1141206214,81423,56062.86
US,10128767,145906375,443,Electronics and appliance stores,20 to 49 employees per establishment,FALSE,2143,973556299,60844,64003.09
US,10128767,145906375,443,Electronics and appliance stores,50 to 99 employees per establishment,FALSE,1318,1031260946,99315,41535.09
US,10128767,145906375,443,Electronics and appliance stores,100 to 249 employees per establishment,FALSE,614,956452926,82400,46429.57
US,10128767,145906375,443,Electronics and appliance stores,250 to 499 employees per establishment,FALSE,48,246337651,15405,63963.04
US,10128767,145906375,443,Electronics and appliance stores,500 to 999 employees per establishment,FALSE,21,343423174,13188,104159.69
US,10128767,145906375,443,Electronics and appliance stores,1000 or more employees per establishment,FALSE,9,287837201,12462,92391.24
US,10128767,145906375,444,Building material and garden supply stores,Fewer than 5 employees per establishment,FALSE,27847,584040482,56208,41562.55
US,10128767,145906375,444,Building material and garden supply stores,5 to 9 employees per establishment,FALSE,16091,1025760307,105331,38953.79
US,10128767,145906375,444,Building material and garden supply stores,10 to 19 employees per establishment,FALSE,13332,1664470858,179563,37078.33
US,10128767,145906375,444,Building material and garden supply stores,20 to 49 employees per establishment,FALSE,6315,1948981951,178304,43722.59
US,10128767,145906375,444,Building material and garden supply stores,50 to 99 employees per establishment,FALSE,1163,916906170,78843,46518.27
US,10128767,145906375,444,Building material and garden supply stores,100 to 249 employees per establishment,FALSE,4111,4574420017,607238,30132.63
US,10128767,145906375,444,Building material and garden supply stores,250 to 499 employees per establishment,FALSE,125,371825569,39702,37461.33
US,10128767,145906375,444,Building material and garden supply stores,500 to 999 employees per establishment,TRUE,12,,,
US,10128767,145906375,444,Building material and garden supply stores,1000 or more employees per establishment,TRUE,2,,,
US,10128767,145906375,445,Food and beverage stores,Fewer than 5 employees per establishment,FALSE,72619,800619097,147181,21758.76
US,10128767,145906375,445,Food and beverage stores,5 to 9 employees per establishment,FALSE,25970,905519913,170197,21281.73
US,10128767,145906375,445,Food and beverage stores,10 to 19 employees per establishment,FALSE,16436,1228682842,217492,22597.3
US,10128767,145906375,445,Food and beverage stores,20 to 49 employees per establishment,FALSE,11434,2143226798,358893,23887.06
US,10128767,145906375,445,Food and beverage stores,50 to 99 employees per establishment,FALSE,9825,4708313270,710224,26517.34
US,10128767,145906375,445,Food and beverage stores,100 to 249 employees per establishment,FALSE,7994,7513589132,1134366,26494.42
US,10128767,145906375,445,Food and beverage stores,250 to 499 employees per establishment,FALSE,788,1708423028,259152,26369.47
US,10128767,145906375,445,Food and beverage stores,500 to 999 employees per establishment,FALSE,50,263953639,30123,35050.5
US,10128767,145906375,445,Food and beverage stores,1000 or more employees per establishment,FALSE,8,142286851,15962,35656.4
US,10128767,145906375,446,Health and personal care stores,Fewer than 5 employees per establishment,FALSE,47223,1615105132,102464,63050.84
US,10128767,145906375,446,Health and personal care stores,5 to 9 employees per establishment,FALSE,24773,1725967112,166167,41547.85
US,10128767,145906375,446,Health and personal care stores,10 to 19 employees per establishment,FALSE,27163,3269758450,370989,35254.51
US,10128767,145906375,446,Health and personal care stores,20 to 49 employees per establishment,FALSE,10330,2440216515,284375,34323.88
US,10128767,145906375,446,Health and personal care stores,50 to 99 employees per establishment,FALSE,816,670794411,53553,50103.22
US,10128767,145906375,446,Health and personal care stores,100 to 249 employees per establishment,FALSE,250,550014583,36680,59980.33
US,10128767,145906375,446,Health and personal care stores,250 to 499 employees per establishment,FALSE,55,271645174,18293,59398.72
US,10128767,145906375,446,Health and personal care stores,500 to 999 employees per establishment,FALSE,9,162612453,5517,117892.06
US,10128767,145906375,446,Health and personal care stores,1000 or more employees per establishment,FALSE,5,75915777,9209,32975.8
US,10128767,145906375,447,Gasoline stations,Fewer than 5 employees per establishment,FALSE,39301,514422437,93363,22039.59
US,10128767,145906375,447,Gasoline stations,5 to 9 employees per establishment,FALSE,35860,1318690841,241917,21803.99
US,10128767,145906375,447,Gasoline stations,10 to 19 employees per establishment,FALSE,23090,1579172793,298299,21175.73
US,10128767,145906375,447,Gasoline stations,20 to 49 employees per establishment,FALSE,6830,1045476794,186567,22415
US,10128767,145906375,447,Gasoline stations,50 to 99 employees per establishment,FALSE,842,359849522,54473,26423.9
US,10128767,145906375,447,Gasoline stations,100 to 249 employees per establishment,FALSE,183,233630623,26197,35673.34
US,10128767,145906375,447,Gasoline stations,250 to 499 employees per establishment,FALSE,22,48455334,7101,27296.22
US,10128767,145906375,447,Gasoline stations,500 to 999 employees per establishment,FALSE,10,66723651,6545,40780.47
US,10128767,145906375,447,Gasoline stations,1000 or more employees per establishment,FALSE,5,65908455,8597,30665.79
US,10128767,145906375,448,Clothing and clothing accessories stores,Fewer than 5 employees per establishment,FALSE,47303,653343851,94472,27662.96
US,10128767,145906375,448,Clothing and clothing accessories stores,5 to 9 employees per establishment,FALSE,35393,1406071090,244981,22958.01
US,10128767,145906375,448,Clothing and clothing accessories stores,10 to 19 employees per establishment,FALSE,24961,1724000008,332807,20720.7
US,10128767,145906375,448,Clothing and clothing accessories stores,20 to 49 employees per establishment,FALSE,11338,1861143067,343907,21647.03
US,10128767,145906375,448,Clothing and clothing accessories stores,50 to 99 employees per establishment,FALSE,2299,864072816,150942,22898.09
US,10128767,145906375,448,Clothing and clothing accessories stores,100 to 249 employees per establishment,FALSE,547,602591143,80782,29837.89
US,10128767,145906375,448,Clothing and clothing accessories stores,250 to 499 employees per establishment,FALSE,82,293992302,28261,41611.03
US,10128767,145906375,448,Clothing and clothing accessories stores,500 to 999 employees per establishment,TRUE,25,,,
US,10128767,145906375,448,Clothing and clothing accessories stores,1000 or more employees per establishment,TRUE,6,,,
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",Fewer than 5 employees per establishment,FALSE,22046,255951305,41642,24586.08
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",5 to 9 employees per establishment,FALSE,12801,444063894,86415,20555.02
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",10 to 19 employees per establishment,FALSE,6387,472485253,86601,21823.46
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",20 to 49 employees per establishment,FALSE,6088,965480549,188872,20447.3
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",50 to 99 employees per establishment,FALSE,1131,414612917,74930,22133.45
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",100 to 249 employees per establishment,FALSE,304,290708082,44163,26330.47
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",250 to 499 employees per establishment,FALSE,48,127486636,16579,30758.58
US,10128767,145906375,451,"Sports, hobby, music instrument, book stores",500 to 999 employees per establishment,FALSE,12,45906541,8566,21437.46
US,10128767,145906375,452,General merchandise stores,Fewer than 5 employees per establishment,FALSE,9752,175395456,23183,30262.34
US,10128767,145906375,452,General merchandise stores,5 to 9 employees per establishment,FALSE,23429,793583813,161995,19595.27
US,10128767,145906375,452,General merchandise stores,10 to 19 employees per establishment,FALSE,11265,666513056,151979,17542.24
US,10128767,145906375,452,General merchandise stores,20 to 49 employees per establishment,FALSE,6096,891976694,188236,18954.47
US,10128767,145906375,452,General merchandise stores,50 to 99 employees per establishment,FALSE,4805,1616523024,344352,18777.57
