area_fips,area_title,total_businesses,total_employees,industry_code,industry_title,disclosure_warning,businesses,total_qtrly_wages,employees,avg_annual_wage
09000,Connecticut,121786,1646972,212,"Mining, except oil and gas",FALSE,44,7287688,431,67635.16
09000,Connecticut,121786,1646972,213,Support activities for mining,FALSE,8,416125,26,64850.65
09000,Connecticut,121786,1646972,221,Utilities,FALSE,251,250380981,7222,138683.21
09000,Connecticut,121786,1646972,236,Construction of buildings,FALSE,2447,196286103,10307,76175.84
09000,Connecticut,121786,1646972,237,Heavy and civil engineering construction,FALSE,615,191066515,9179,83265.48
09000,Connecticut,121786,1646972,238,Specialty trade contractors,FALSE,6517,637850433,38641,66028.36
09000,Connecticut,121786,1646972,311,Food manufacturing,FALSE,365,90659716,8174,44366.73
09000,Connecticut,121786,1646972,312,Beverage and tobacco product manufacturing,FALSE,133,28312332,2173,52108.59
09000,Connecticut,121786,1646972,313,Textile mills,FALSE,21,11965871,743,64390.34
09000,Connecticut,121786,1646972,314,Textile product mills,FALSE,86,11239887,1009,44558.52
09000,Connecticut,121786,1646972,315,Apparel manufacturing,TRUE,13,,,
09000,Connecticut,121786,1646972,316,Leather and allied product manufacturing,TRUE,5,,,
09000,Connecticut,121786,1646972,321,Wood product manufacturing,FALSE,99,13048232,1097,47563.42
09000,Connecticut,121786,1646972,322,Paper manufacturing,FALSE,67,56601147,2980,75966.2
09000,Connecticut,121786,1646972,323,Printing and related support activities,FALSE,336,72277696,5070,57027.57
09000,Connecticut,121786,1646972,324,Petroleum and coal products manufacturing,FALSE,21,4793146,252,76081.68
09000,Connecticut,121786,1646972,325,Chemical manufacturing,FALSE,174,389583311,7912,196966.49
09000,Connecticut,121786,1646972,326,Plastics and rubber products manufacturing,FALSE,156,87062304,5588,62324.62
09000,Connecticut,121786,1646972,327,Nonmetallic mineral product manufacturing,FALSE,141,31397247,2147,58486.02
09000,Connecticut,121786,1646972,331,Primary metal manufacturing,FALSE,73,73647438,3929,74971.94
09000,Connecticut,121786,1646972,332,Fabricated metal product manufacturing,FALSE,1131,542196105,29797,72785.33
09000,Connecticut,121786,1646972,333,Machinery manufacturing,FALSE,409,303754395,13078,92903.09
09000,Connecticut,121786,1646972,334,Computer and electronic product manufacturing,FALSE,284,221433567,10958,80829.92
09000,Connecticut,121786,1646972,335,Electrical equipment and appliance mfg.,FALSE,137,166891622,8072,82704.91
09000,Connecticut,121786,1646972,336,Transportation equipment manufacturing,FALSE,225,1413512060,46845,120696.08
09000,Connecticut,121786,1646972,337,Furniture and related product manufacturing,FALSE,227,33781867,2591,52152.63
09000,Connecticut,121786,1646972,339,Miscellaneous manufacturing,FALSE,299,154221304,8808,70039.57
09000,Connecticut,121786,1646972,423,"Merchant wholesalers, durable goods",FALSE,4027,708415677,30856,91834.07
09000,Connecticut,121786,1646972,424,"Merchant wholesalers, nondurable goods",FALSE,1958,512717888,20920,98032.45
09000,Connecticut,121786,1646972,425,Electronic markets and agents and brokers,FALSE,4021,293201467,7589,154547.03
09000,Connecticut,121786,1646972,441,Motor vehicle and parts dealers,FALSE,1208,293516424,21724,54043.81
09000,Connecticut,121786,1646972,442,Furniture and home furnishings stores,FALSE,600,74326888,6073,48955.63
09000,Connecticut,121786,1646972,443,Electronics and appliance stores,FALSE,556,68802623,5523,49826.88
09000,Connecticut,121786,1646972,444,Building material and garden supply stores,FALSE,792,142479585,14165,40235.21
09000,Connecticut,121786,1646972,445,Food and beverage stores,FALSE,2404,291625461,42297,27578.61
09000,Connecticut,121786,1646972,446,Health and personal care stores,FALSE,1337,134830306,12716,42412.8
09000,Connecticut,121786,1646972,447,Gasoline stations,FALSE,1079,38665072,6184,25011.1
09000,Connecticut,121786,1646972,448,Clothing and clothing accessories stores,FALSE,1519,91631907,15430,23754.22
09000,Connecticut,121786,1646972,451,"Sports, hobby, music instrument, book stores",FALSE,657,32323793,6127,21102.53
09000,Connecticut,121786,1646972,452,General merchandise stores,FALSE,511,160208769,27536,23272.91
09000,Connecticut,121786,1646972,453,Miscellaneous store retailers,FALSE,1191,53123856,9013,23577.42
09000,Connecticut,121786,1646972,454,Nonstore retailers,FALSE,682,214332899,8575,99984.25
09000,Connecticut,121786,1646972,481,Air transportation,FALSE,61,27862941,1076,103611.8
09000,Connecticut,121786,1646972,482,Rail transportation,TRUE,2,,,
09000,Connecticut,121786,1646972,483,Water transportation,FALSE,32,16142168,772,83674.3
09000,Connecticut,121786,1646972,484,Truck transportation,FALSE,813,106951854,7191,59494.82
09000,Connecticut,121786,1646972,485,Transit and ground passenger transportation,TRUE,415,133423623,15411,34630
09000,Connecticut,121786,1646972,486,Pipeline transportation,FALSE,5,7428059,151,196769.77
09000,Connecticut,121786,1646972,487,Scenic and sightseeing transportation,FALSE,24,651462,86,30183.57
09000,Connecticut,121786,1646972,488,Support activities for transportation,TRUE,364,77821902,3555,87563.32
09000,Connecticut,121786,1646972,491,Postal service,TRUE,273,118836775,8123,58516.26
09000,Connecticut,121786,1646972,492,Couriers and messengers,FALSE,226,91641398,8771,41792.91
09000,Connecticut,121786,1646972,493,Warehousing and storage,FALSE,150,139399738,12319,45263.33
09000,Connecticut,121786,1646972,511,"Publishing industries, except internet",FALSE,906,213550032,7900,108131.16
09000,Connecticut,121786,1646972,512,Motion picture and sound recording industries,FALSE,355,160610156,4973,129177.07
09000,Connecticut,121786,1646972,515,"Broadcasting, except internet",TRUE,97,253346367,6067,167041.56
09000,Connecticut,121786,1646972,517,Telecommunications,TRUE,289,265776594,6927,153465.46
09000,Connecticut,121786,1646972,518,"Data processing, hosting and related services",TRUE,307,58285817,1905,122384.92
09000,Connecticut,121786,1646972,519,Other information services,FALSE,578,118205954,6349,74476.08
09000,Connecticut,121786,1646972,522,Credit intermediation and related activities,FALSE,2203,901557279,22793,158218.83
09000,Connecticut,121786,1646972,523,"Securities, commodity contracts, investments",TRUE,2508,,,
09000,Connecticut,121786,1646972,524,Insurance carriers and related activities,FALSE,2504,2912088016,56681,205507.17
09000,Connecticut,121786,1646972,525,"Funds, trusts, and other financial vehicles",TRUE,45,,,
09000,Connecticut,121786,1646972,531,Real estate,FALSE,3171,294179751,14828,79356.12
09000,Connecticut,121786,1646972,532,Rental and leasing services,FALSE,522,80044722,4070,78674.47
09000,Connecticut,121786,1646972,533,Lessors of nonfinancial intangible assets,FALSE,53,31002455,1141,108685.21
09000,Connecticut,121786,1646972,541,Professional and technical services,TRUE,14251,2888994100,96526,119718.38
09000,Connecticut,121786,1646972,551,Management of companies and enterprises,FALSE,1322,1675877559,33002,203122.31
09000,Connecticut,121786,1646972,561,Administrative and support services,FALSE,7475,910042784,78539,46348.58
09000,Connecticut,121786,1646972,562,Waste management and remediation services,FALSE,554,108697899,6501,66884.15
09000,Connecticut,121786,1646972,611,Educational services,FALSE,2228,2764279067,178175,62057.62
09000,Connecticut,121786,1646972,621,Ambulatory health care services,TRUE,7355,1635286989,95626,68403.68
09000,Connecticut,121786,1646972,622,Hospitals,FALSE,114,1126866920,64707,69659.66
09000,Connecticut,121786,1646972,623,Nursing and residential care facilities,TRUE,1467,621975768,63812,38987.81
09000,Connecticut,121786,1646972,624,Social assistance,FALSE,2671,502932667,63179,31841.93
09000,Connecticut,121786,1646972,711,Performing arts and spectator sports,TRUE,557,45218931,3776,47897.18
09000,Connecticut,121786,1646972,712,"Museums, historical sites, zoos, and parks",TRUE,159,25842989,2675,38643.72
09000,Connecticut,121786,1646972,713,"Amusements, gambling, and recreation",TRUE,1413,145362919,22862,25433.11
09000,Connecticut,121786,1646972,721,Accommodation,TRUE,483,80097852,10766,29760.48
09000,Connecticut,121786,1646972,722,Food services and drinking places,FALSE,8413,613007326,113689,21567.87
09000,Connecticut,121786,1646972,811,Repair and maintenance,TRUE,2564,158305402,13252,47783.1
09000,Connecticut,121786,1646972,812,Personal and laundry services,FALSE,3700,150412519,22062,27271.29
09000,Connecticut,121786,1646972,813,Membership associations and organizations,TRUE,2337,170113912,16006,42512.54
09000,Connecticut,121786,1646972,814,Private households,FALSE,9293,78663985,13899,22638.75
09000,Connecticut,121786,1646972,921,"Executive, legislative and general government",FALSE,436,175716018,9990,70356.76
09000,Connecticut,121786,1646972,922,"Justice, public order, and safety activities",FALSE,582,587283433,28703,81842.79
09000,Connecticut,121786,1646972,923,Administration of human resource programs,FALSE,141,93318408,5109,73057.21
09000,Connecticut,121786,1646972,924,Administration of environmental programs,FALSE,55,17537472,1155,60735.83
09000,Connecticut,121786,1646972,925,Community and housing program administration,TRUE,104,16771307,1075,62385.52
09000,Connecticut,121786,1646972,926,Administration of economic programs,FALSE,342,129466329,6854,75556.66
09000,Connecticut,121786,1646972,927,Space research and technology,FALSE,1,43400,1,173600
09000,Connecticut,121786,1646972,928,National security and international affairs,TRUE,56,35767664,1831,78137.99
09000,Connecticut,121786,1646972,999,Unclassified,FALSE,595,9594432,394,97487.88
10000,Delaware,33775,443063,111,Crop production,FALSE,106,5174776,570,36292.99
10000,Delaware,33775,443063,112,Animal production and aquaculture,FALSE,35,3947249,350,45111.42
10000,Delaware,33775,443063,113,Forestry and logging,TRUE,1,,,
10000,Delaware,33775,443063,114,"Fishing, hunting and trapping",TRUE,3,,,
10000,Delaware,33775,443063,115,Agriculture and forestry support activities,FALSE,27,2819144,248,45409.03
10000,Delaware,33775,443063,212,"Mining, except oil and gas",TRUE,5,,,
10000,Delaware,33775,443063,213,Support activities for mining,TRUE,3,,,
10000,Delaware,33775,443063,221,Utilities,TRUE,49,75823081,2079,145907.15
10000,Delaware,33775,443063,236,Construction of buildings,FALSE,911,87004948,5361,64912.92
10000,Delaware,33775,443063,237,Heavy and civil engineering construction,TRUE,171,32990319,2359,55939.5
10000,Delaware,33775,443063,238,Specialty trade contractors,TRUE,1873,209887105,14582,57575.61
10000,Delaware,33775,443063,311,Food manufacturing,FALSE,59,103871394,9910,41927.3
10000,Delaware,33775,443063,312,Beverage and tobacco product manufacturing,FALSE,21,5206667,466,44660.47
10000,Delaware,33775,443063,313,Textile mills,TRUE,3,,,
10000,Delaware,33775,443063,314,Textile product mills,FALSE,17,1001368,89,45174.5
10000,Delaware,33775,443063,315,Apparel manufacturing,TRUE,5,,,
10000,Delaware,33775,443063,316,Leather and allied product manufacturing,TRUE,1,,,
10000,Delaware,33775,443063,321,Wood product manufacturing,FALSE,22,3233918,328,39478.14
10000,Delaware,33775,443063,322,Paper manufacturing,TRUE,9,,,
10000,Delaware,33775,443063,323,Printing and related support activities,FALSE,60,4852311,446,43551.03
10000,Delaware,33775,443063,324,Petroleum and coal products manufacturing,FALSE,12,33417262,717,186341.61
10000,Delaware,33775,443063,325,Chemical manufacturing,FALSE,77,84355998,2667,126534
10000,Delaware,33775,443063,326,Plastics and rubber products manufacturing,FALSE,45,29684183,1792,66271.66
10000,Delaware,33775,443063,327,Nonmetallic mineral product manufacturing,FALSE,30,8660415,651,53185.76
10000,Delaware,33775,443063,331,Primary metal manufacturing,TRUE,5,,,
10000,Delaware,33775,443063,332,Fabricated metal product manufacturing,FALSE,98,23726619,1612,58874.99
10000,Delaware,33775,443063,333,Machinery manufacturing,FALSE,32,13080729,773,67688.12
10000,Delaware,33775,443063,334,Computer and electronic product manufacturing,FALSE,46,71367526,3005,95008.91
10000,Delaware,33775,443063,335,Electrical equipment and appliance mfg.,FALSE,19,26214996,996,105245.89
10000,Delaware,33775,443063,336,Transportation equipment manufacturing,FALSE,18,15498820,813,76223.7
10000,Delaware,33775,443063,337,Furniture and related product manufacturing,FALSE,24,7272794,634,45885.14
10000,Delaware,33775,443063,339,Miscellaneous manufacturing,FALSE,54,12689716,794,63928.04
10000,Delaware,33775,443063,423,"Merchant wholesalers, durable goods",FALSE,1219,104673706,5893,71053.54
10000,Delaware,33775,443063,424,"Merchant wholesalers, nondurable goods",FALSE,740,76452165,3760,81324.88
10000,Delaware,33775,443063,425,Electronic markets and agents and brokers,FALSE,516,31504281,1209,104261.27
10000,Delaware,33775,443063,441,Motor vehicle and parts dealers,FALSE,358,88727672,7137,49728.27
10000,Delaware,33775,443063,442,Furniture and home furnishings stores,FALSE,175,18869731,2154,35041.28
10000,Delaware,33775,443063,443,Electronics and appliance stores,FALSE,170,20292978,1769,45885.76
10000,Delaware,33775,443063,444,Building material and garden supply stores,FALSE,206,38840852,4473,34731.02
10000,Delaware,33775,443063,445,Food and beverage stores,FALSE,606,58872623,9585,24568.65
10000,Delaware,33775,443063,446,Health and personal care stores,FALSE,418,33427750,3686,36278.65
10000,Delaware,33775,443063,447,Gasoline stations,FALSE,189,15793651,2821,22397.05
10000,Delaware,33775,443063,448,Clothing and clothing accessories stores,FALSE,469,24376314,5288,18440.13
10000,Delaware,33775,443063,451,"Sports, hobby, music instrument, book stores",FALSE,196,8529556,1731,19713.92
10000,Delaware,33775,443063,452,General merchandise stores,FALSE,204,47555072,8699,21866.08
10000,Delaware,33775,443063,453,Miscellaneous store retailers,FALSE,376,13843842,2578,21479.97
10000,Delaware,33775,443063,454,Nonstore retailers,FALSE,195,16823132,1403,47951.92
10000,Delaware,33775,443063,481,Air transportation,FALSE,27,5497791,187,117599.81
10000,Delaware,33775,443063,482,Rail transportation,TRUE,2,,,
10000,Delaware,33775,443063,483,Water transportation,FALSE,7,561553,40,55691.21
10000,Delaware,33775,443063,484,Truck transportation,FALSE,338,32757474,2441,53671.45
10000,Delaware,33775,443063,485,Transit and ground passenger transportation,TRUE,155,12187450,2159,22576.32
10000,Delaware,33775,443063,486,Pipeline transportation,TRUE,2,,,
10000,Delaware,33775,443063,487,Scenic and sightseeing transportation,FALSE,9,180148,22,32265.31
10000,Delaware,33775,443063,488,Support activities for transportation,TRUE,143,41029892,2474,66346.68
10000,Delaware,33775,443063,491,Postal service,TRUE,63,28137454,2004,56153.24
10000,Delaware,33775,443063,492,Couriers and messengers,FALSE,70,17763181,1794,39605.75
10000,Delaware,33775,443063,493,Warehousing and storage,FALSE,91,52144714,5093,40954.03
10000,Delaware,33775,443063,511,"Publishing industries, except internet",FALSE,132,17129585,821,83423.3
10000,Delaware,33775,443063,512,Motion picture and sound recording industries,FALSE,52,1767221,414,17060.86
10000,Delaware,33775,443063,515,"Broadcasting, except internet",FALSE,25,3643706,256,56858.87
10000,Delaware,33775,443063,517,Telecommunications,FALSE,89,38675295,1771,87368.89
10000,Delaware,33775,443063,518,"Data processing, hosting and related services",TRUE,110,10773602,395,109191.91
10000,Delaware,33775,443063,519,Other information services,FALSE,55,3872069,261,59417.94
10000,Delaware,33775,443063,521,Monetary authorities - central bank,TRUE,1,,,
10000,Delaware,33775,443063,522,Credit intermediation and related activities,FALSE,721,933236146,28840,129436.36
10000,Delaware,33775,443063,523,"Securities, commodity contracts, investments",FALSE,398,364477454,7883,184935.71
10000,Delaware,33775,443063,524,Insurance carriers and related activities,FALSE,601,143221066,5535,103502.13
10000,Delaware,33775,443063,525,"Funds, trusts, and other financial vehicles",TRUE,77,,,
10000,Delaware,33775,443063,531,Real estate,TRUE,916,55225915,4050,54544.11
10000,Delaware,33775,443063,532,Rental and leasing services,TRUE,156,,,
10000,Delaware,33775,443063,533,Lessors of nonfinancial intangible assets,TRUE,3,,,
10000,Delaware,33775,443063,541,Professional and technical services,TRUE,5230,740624950,27117,109248.8
10000,Delaware,33775,443063,551,Management of companies and enterprises,FALSE,1191,478761599,7583,252544.69
10000,Delaware,33775,443063,561,Administrative and support services,FALSE,2662,281842562,26152,43108.38
10000,Delaware,33775,443063,562,Waste management and remediation services,TRUE,116,21302384,1412,60360.95
10000,Delaware,33775,443063,611,Educational services,TRUE,642,265511632,16654,63769.98
10000,Delaware,33775,443063,621,Ambulatory health care services,TRUE,1646,311944277,21340,58471.28
10000,Delaware,33775,443063,622,Hospitals,FALSE,30,475053277,26715,71129.96
10000,Delaware,33775,443063,623,Nursing and residential care facilities,TRUE,116,111873480,12018,37235.31
10000,Delaware,33775,443063,624,Social assistance,FALSE,3078,107134016,15892,26964.96
10000,Delaware,33775,443063,711,Performing arts and spectator sports,FALSE,124,5464684,604,36189.96
10000,Delaware,33775,443063,712,"Museums, historical sites, zoos, and parks",FALSE,17,6779618,791,34283.78
10000,Delaware,33775,443063,713,"Amusements, gambling, and recreation",FALSE,306,39515346,7134,22156.07
10000,Delaware,33775,443063,721,Accommodation,FALSE,202,40032661,4787,33448.82
10000,Delaware,33775,443063,722,Food services and drinking places,FALSE,2030,159511753,34947,18257.56
10000,Delaware,33775,443063,811,Repair and maintenance,FALSE,673,38179800,3360,45456.65
10000,Delaware,33775,443063,812,Personal and laundry services,FALSE,718,34834095,4906,28399.29
10000,Delaware,33775,443063,813,Membership associations and organizations,FALSE,327,28243918,3096,36486.92
10000,Delaware,33775,443063,814,Private households,FALSE,319,3014263,397,30395.93
10000,Delaware,33775,443063,921,"Executive, legislative and general government",FALSE,70,107664845,7726,55739.17
10000,Delaware,33775,443063,922,"Justice, public order, and safety activities",FALSE,67,115884312,6878,67397.46
10000,Delaware,33775,443063,923,Administration of human resource programs,FALSE,19,31788225,2235,56900.16
10000,Delaware,33775,443063,924,Administration of environmental programs,FALSE,15,13193411,1097,48121.86
10000,Delaware,33775,443063,925,Community and housing program administration,TRUE,1,,,
10000,Delaware,33775,443063,926,Administration of economic programs,TRUE,40,5417785,299,72559.62
10000,Delaware,33775,443063,927,Space research and technology,FALSE,1,33864,1,135456
10000,Delaware,33775,443063,928,National security and international affairs,TRUE,14,21233987,1315,64606.45
11000,District of Columbia,40276,769253,111,Crop production,FALSE,5,319856,33,38382.72
11000,District of Columbia,40276,769253,221,Utilities,FALSE,33,61457999,2013,122122.2
11000,District of Columbia,40276,769253,236,Construction of buildings,FALSE,404,84067739,3759,89457.56
11000,District of Columbia,40276,769253,237,Heavy and civil engineering construction,FALSE,112,50682934,2964,68405.71
11000,District of Columbia,40276,769253,238,Specialty trade contractors,FALSE,570,123610886,7978,61978.47
11000,District of Columbia,40276,769253,311,Food manufacturing,FALSE,36,2213747,326,27134.79
11000,District of Columbia,40276,769253,312,Beverage and tobacco product manufacturing,FALSE,33,1704174,179,38011.32
11000,District of Columbia,40276,769253,313,Textile mills,TRUE,2,,,
11000,District of Columbia,40276,769253,314,Textile product mills,TRUE,2,,,
11000,District of Columbia,40276,769253,315,Apparel manufacturing,FALSE,5,368269,22,66958
11000,District of Columbia,40276,769253,322,Paper manufacturing,TRUE,2,,,
11000,District of Columbia,40276,769253,323,Printing and related support activities,FALSE,43,65628456,2792,94012.35
11000,District of Columbia,40276,769253,325,Chemical manufacturing,FALSE,22,13184190,99,530906.98
11000,District of Columbia,40276,769253,326,Plastics and rubber products manufacturing,TRUE,3,,,
11000,District of Columbia,40276,769253,327,Nonmetallic mineral product manufacturing,FALSE,4,1603735,80,79854.02
11000,District of Columbia,40276,769253,331,Primary metal manufacturing,TRUE,2,,,
11000,District of Columbia,40276,769253,332,Fabricated metal product manufacturing,FALSE,8,11064070,377,117390.66
11000,District of Columbia,40276,769253,333,Machinery manufacturing,TRUE,2,,,
11000,District of Columbia,40276,769253,334,Computer and electronic product manufacturing,FALSE,19,4135346,85,195370.68
11000,District of Columbia,40276,769253,335,Electrical equipment and appliance mfg.,TRUE,5,,,
11000,District of Columbia,40276,769253,337,Furniture and related product manufacturing,TRUE,2,,,
11000,District of Columbia,40276,769253,339,Miscellaneous manufacturing,FALSE,18,2727358,95,114434.6
11000,District of Columbia,40276,769253,423,"Merchant wholesalers, durable goods",FALSE,323,82411151,2011,163893.57
11000,District of Columbia,40276,769253,424,"Merchant wholesalers, nondurable goods",FALSE,319,76795046,1829,167949.8
11000,District of Columbia,40276,769253,425,Electronic markets and agents and brokers,FALSE,486,54027302,1136,190292.82
11000,District of Columbia,40276,769253,441,Motor vehicle and parts dealers,FALSE,18,1258115,128,39418.75
11000,District of Columbia,40276,769253,442,Furniture and home furnishings stores,FALSE,73,7858491,711,44190.2
11000,District of Columbia,40276,769253,443,Electronics and appliance stores,FALSE,53,20662346,735,112499.16
11000,District of Columbia,40276,769253,444,Building material and garden supply stores,FALSE,39,20908418,946,88376.55
11000,District of Columbia,40276,769253,445,Food and beverage stores,FALSE,575,58527544,7755,30186.99
11000,District of Columbia,40276,769253,446,Health and personal care stores,FALSE,283,31629904,2801,45169.45
11000,District of Columbia,40276,769253,447,Gasoline stations,FALSE,75,4248447,517,32870
11000,District of Columbia,40276,769253,448,Clothing and clothing accessories stores,FALSE,273,23756632,2852,33323.15
11000,District of Columbia,40276,769253,451,"Sports, hobby, music instrument, book stores",FALSE,73,6237306,933,26740.86
11000,District of Columbia,40276,769253,452,General merchandise stores,FALSE,99,28776056,3491,32971.71
11000,District of Columbia,40276,769253,453,Miscellaneous store retailers,FALSE,224,11231455,1238,36298.8
11000,District of Columbia,40276,769253,454,Nonstore retailers,FALSE,75,12765233,590,86592.88
11000,District of Columbia,40276,769253,481,Air transportation,FALSE,21,2829020,65,174990.93
11000,District of Columbia,40276,769253,483,Water transportation,FALSE,3,550513,15,146803.47
11000,District of Columbia,40276,769253,484,Truck transportation,FALSE,30,1511673,118,51243.15
11000,District of Columbia,40276,769253,485,Transit and ground passenger transportation,FALSE,90,123199173,5415,91005.85
11000,District of Columbia,40276,769253,486,Pipeline transportation,TRUE,1,,,
11000,District of Columbia,40276,769253,487,Scenic and sightseeing transportation,FALSE,15,3979190,499,31918.64
11000,District of Columbia,40276,769253,488,Support activities for transportation,FALSE,45,6822954,283,96324.06
11000,District of Columbia,40276,769253,491,Postal service,TRUE,31,88191388,4395,80259.11
11000,District of Columbia,40276,769253,492,Couriers and messengers,FALSE,45,13173491,520,101399.55
11000,District of Columbia,40276,769253,493,Warehousing and storage,TRUE,9,,,
11000,District of Columbia,40276,769253,511,"Publishing industries, except internet",TRUE,337,216224044,6155,140511.67
11000,District of Columbia,40276,769253,512,Motion picture and sound recording industries,FALSE,156,14700384,892,65921
11000,District of Columbia,40276,769253,515,"Broadcasting, except internet",FALSE,117,213695852,5524,154749.27
11000,District of Columbia,40276,769253,517,Telecommunications,FALSE,116,102506833,1573,260610.59
11000,District of Columbia,40276,769253,518,"Data processing, hosting and related services",FALSE,258,29824519,1018,117227.06
11000,District of Columbia,40276,769253,519,Other information services,TRUE,432,261506346,7801,134082.9
11000,District of Columbia,40276,769253,521,Monetary authorities - central bank,FALSE,10,1570688,33,192329.14
11000,District of Columbia,40276,769253,522,Credit intermediation and related activities,FALSE,432,457201097,8037,227557.58
11000,District of Columbia,40276,769253,523,"Securities, commodity contracts, investments",FALSE,418,354940645,3917,362492.57
11000,District of Columbia,40276,769253,524,Insurance carriers and related activities,FALSE,296,280786898,5541,202709.83
11000,District of Columbia,40276,769253,525,"Funds, trusts, and other financial vehicles",FALSE,70,4600312,78,235913.44
11000,District of Columbia,40276,769253,531,Real estate,FALSE,1097,422032374,11747,143703.21
11000,District of Columbia,40276,769253,532,Rental and leasing services,FALSE,84,11768181,781,60272.37
11000,District of Columbia,40276,769253,533,Lessors of nonfinancial intangible assets,FALSE,5,516284,5,442529.14
11000,District of Columbia,40276,769253,541,Professional and technical services,TRUE,10778,4504998754,123409,146018.09
11000,District of Columbia,40276,769253,551,Management of companies and enterprises,FALSE,273,249422795,2686,371395.15
11000,District of Columbia,40276,769253,561,Administrative and support services,TRUE,2290,635170459,45757,55525.53
11000,District of Columbia,40276,769253,562,Waste management and remediation services,FALSE,45,6056625,397,61023.93
11000,District of Columbia,40276,769253,611,Educational services,TRUE,1048,760028677,48292,62952.33
11000,District of Columbia,40276,769253,621,Ambulatory health care services,FALSE,1236,332078588,19867,66859.22
11000,District of Columbia,40276,769253,622,Hospitals,TRUE,72,613036773,29685,82606.52
11000,District of Columbia,40276,769253,623,Nursing and residential care facilities,FALSE,175,75862252,7995,37954.85
11000,District of Columbia,40276,769253,624,Social assistance,FALSE,1518,177058739,15185,46640.43
11000,District of Columbia,40276,769253,711,Performing arts and spectator sports,FALSE,288,152059514,6614,91966.84
11000,District of Columbia,40276,769253,712,"Museums, historical sites, zoos, and parks",FALSE,39,117567440,6199,75858.12
11000,District of Columbia,40276,769253,713,"Amusements, gambling, and recreation",FALSE,164,20597422,3192,25814
11000,District of Columbia,40276,769253,721,Accommodation,FALSE,167,208838935,15740,53073.28
11000,District of Columbia,40276,769253,722,Food services and drinking places,FALSE,2463,388450765,54287,28622.01
11000,District of Columbia,40276,769253,811,Repair and maintenance,FALSE,165,9504367,678,56100.54
11000,District of Columbia,40276,769253,812,Personal and laundry services,FALSE,662,69202255,7806,35462.57
11000,District of Columbia,40276,769253,813,Membership associations and organizations,FALSE,3571,1716513700,59614,115175.21
11000,District of Columbia,40276,769253,814,Private households,FALSE,6204,33198919,4463,29757.02
11000,District of Columbia,40276,769253,921,"Executive, legislative and general government",TRUE,54,939779238,37118,101275.68
11000,District of Columbia,40276,769253,922,"Justice, public order, and safety activities",TRUE,34,1249198659,43997,113572.12
11000,District of Columbia,40276,769253,923,Administration of human resource programs,TRUE,56,385246885,13868,111120.9
11000,District of Columbia,40276,769253,924,Administration of environmental programs,FALSE,17,213367167,6890,123870.63
11000,District of Columbia,40276,769253,925,Community and housing program administration,FALSE,6,110720026,3558,124462.79
11000,District of Columbia,40276,769253,926,Administration of economic programs,TRUE,89,1235024548,36682,134674.86
11000,District of Columbia,40276,769253,927,Space research and technology,FALSE,4,40574786,1047,155062.88
11000,District of Columbia,40276,769253,928,National security and international affairs,FALSE,19,691283096,24035,115046.07
11000,District of Columbia,40276,769253,999,Unclassified,TRUE,401,7814351,403,77497.7
12000,Florida,708975,8853113,111,Crop production,FALSE,2286,374911575,49621,30222.21
12000,Florida,708975,8853113,112,Animal production and aquaculture,FALSE,855,52748245,5696,37042.31
12000,Florida,708975,8853113,113,Forestry and logging,FALSE,261,25004488,2105,47521.99
12000,Florida,708975,8853113,114,"Fishing, hunting and trapping",FALSE,213,4368055,441,39589.62
12000,Florida,708975,8853113,115,Agriculture and forestry support activities,TRUE,1342,117598468,16069,29273.38
12000,Florida,708975,8853113,211,Oil and gas extraction,FALSE,19,2451888,91,107381.96
12000,Florida,708975,8853113,212,"Mining, except oil and gas",FALSE,248,72213153,3507,82364.59
12000,Florida,708975,8853113,213,Support activities for mining,FALSE,135,7321727,564,51896.47
12000,Florida,708975,8853113,221,Utilities,FALSE,1094,770925015,28762,107214.38
12000,Florida,708975,8853113,236,Construction of buildings,TRUE,18931,1819347282,109629,66382.17
12000,Florida,708975,8853113,237,Heavy and civil engineering construction,TRUE,3909,1037084968,70421,58907.43
12000,Florida,708975,8853113,238,Specialty trade contractors,FALSE,50720,4236225295,374874,45201.63
12000,Florida,708975,8853113,311,Food manufacturing,FALSE,1590,394409358,34052,46329.79
12000,Florida,708975,8853113,312,Beverage and tobacco product manufacturing,FALSE,487,209867761,11762,71373.48
12000,Florida,708975,8853113,313,Textile mills,FALSE,117,13742883,1348,40790.15
12000,Florida,708975,8853113,314,Textile product mills,FALSE,493,39178472,4176,37524.28
12000,Florida,708975,8853113,315,Apparel manufacturing,FALSE,297,38801344,3651,42514.26
12000,Florida,708975,8853113,316,Leather and allied product manufacturing,FALSE,83,8431281,1003,33613.08
12000,Florida,708975,8853113,321,Wood product manufacturing,FALSE,658,176636332,13980,50540.93
12000,Florida,708975,8853113,322,Paper manufacturing,FALSE,225,158173811,8639,73234.27
12000,Florida,708975,8853113,323,Printing and related support activities,FALSE,1926,185297529,17075,43407.91
12000,Florida,708975,8853113,324,Petroleum and coal products manufacturing,FALSE,105,61371831,3434,71494.22
12000,Florida,708975,8853113,325,Chemical manufacturing,FALSE,1199,573625940,23081,99412.37
12000,Florida,708975,8853113,326,Plastics and rubber products manufacturing,FALSE,687,165601075,13023,50862.88
12000,Florida,708975,8853113,327,Nonmetallic mineral product manufacturing,FALSE,1228,326842745,23041,56740.25
